"The temperature is 29.8°„C, humidity is 59.1%, PM2.5 is 5.2 ¶Ãg/m3, PM10 is 17.9 ¶Ãg/m3, NO? is 18.9 ¶Ãg/m3, SO? is 9.2 ¶Ãg/m3, CO is 1.72 ppm, the proximity to industrial areas is 6.3 km, and the population density is 319 people/km2."
"The temperature is 22.3°„C, humidity is 78.8%, PM2.5 is 19.3 ¶Ãg/m3, PM10 is 26.0 ¶Ãg/m3, NO? is 26.1 ¶Ãg/m3, SO? is 5.5 ¶Ãg/m3, CO is 0.82 ppm, the proximity to industrial areas is 10.7 km, and the population density is 214 people/km2."
"The temperature is 21.4°„C, humidity is 76.9%, PM2.5 is 2.3 ¶Ãg/m3, PM10 is 6.7 ¶Ãg/m3, NO? is 23.4 ¶Ãg/m3, SO? is 2.8 ¶Ãg/m3, CO is 1.09 ppm, the proximity to industrial areas is 14.7 km, and the population density is 338 people/km2."
"The temperature is 44.7°„C, humidity is 75.6%, PM2.5 is 6.6 ¶Ãg/m3, PM10 is 28.3 ¶Ãg/m3, NO? is 25.7 ¶Ãg/m3, SO? is 23.5 ¶Ãg/m3, CO is 2.1 ppm, the proximity to industrial areas is 4.1 km, and the population density is 643 people/km2."
"The temperature is 22.4°„C, humidity is 73.0%, PM2.5 is 12.2 ¶Ãg/m3, PM10 is 15.0 ¶Ãg/m3, NO? is 26.6 ¶Ãg/m3, SO? is 3.6 ¶Ãg/m3, CO is 0.97 ppm, the proximity to industrial areas is 12.9 km, and the population density is 266 people/km2."
"The temperature is 32.3°„C, humidity is 82.0%, PM2.5 is 8.8 ¶Ãg/m3, PM10 is 18.7 ¶Ãg/m3, NO? is 29.8 ¶Ãg/m3, SO? is 14.7 ¶Ãg/m3, CO is 2.03 ppm, the proximity to industrial areas is 5.7 km, and the population density is 600 people/km2."
"The temperature is 33.5°„C, humidity is 70.8%, PM2.5 is 8.1 ¶Ãg/m3, PM10 is 16.3 ¶Ãg/m3, NO? is 22.0 ¶Ãg/m3, SO? is 15.9 ¶Ãg/m3, CO is 1.63 ppm, the proximity to industrial areas is 5.1 km, and the population density is 527 people/km2."
"The temperature is 33.1°„C, humidity is 52.0%, PM2.5 is 7.2 ¶Ãg/m3, PM10 is 15.9 ¶Ãg/m3, NO? is 38.9 ¶Ãg/m3, SO? is 12.1 ¶Ãg/m3, CO is 1.46 ppm, the proximity to industrial areas is 7.3 km, and the population density is 452 people/km2."
"The temperature is 25.5°„C, humidity is 48.0%, PM2.5 is 15.5 ¶Ãg/m3, PM10 is 19.9 ¶Ãg/m3, NO? is 18.6 ¶Ãg/m3, SO? is 7.7 ¶Ãg/m3, CO is 1.04 ppm, the proximity to industrial areas is 10.3 km, and the population density is 503 people/km2."
"The temperature is 29.9°„C, humidity is 77.8%, PM2.5 is 1.5 ¶Ãg/m3, PM10 is 23.4 ¶Ãg/m3, NO? is 43.8 ¶Ãg/m3, SO? is 20.0 ¶Ãg/m3, CO is 1.89 ppm, the proximity to industrial areas is 6.0 km, and the population density is 681 people/km2."
"The temperature is 29.3°„C, humidity is 67.5%, PM2.5 is 1.9 ¶Ãg/m3, PM10 is 5.0 ¶Ãg/m3, NO? is 12.1 ¶Ãg/m3, SO? is 4.5 ¶Ãg/m3, CO is 1.12 ppm, the proximity to industrial areas is 11.0 km, and the population density is 576 people/km2."
"The temperature is 23.9°„C, humidity is 73.9%, PM2.5 is 25.9 ¶Ãg/m3, PM10 is 28.5 ¶Ãg/m3, NO? is 21.5 ¶Ãg/m3, SO? is 3.1 ¶Ãg/m3, CO is 1.45 ppm, the proximity to industrial areas is 5.5 km, and the population density is 562 people/km2."
"The temperature is 23.7°„C, humidity is 40.0%, PM2.5 is 20.7 ¶Ãg/m3, PM10 is 23.0 ¶Ãg/m3, NO? is 20.4 ¶Ãg/m3, SO? is 6.2 ¶Ãg/m3, CO is 1.05 ppm, the proximity to industrial areas is 12.5 km, and the population density is 318 people/km2."
"The temperature is 21.9°„C, humidity is 70.1%, PM2.5 is 5.4 ¶Ãg/m3, PM10 is 10.4 ¶Ãg/m3, NO? is 13.5 ¶Ãg/m3, SO? is 1.1 ¶Ãg/m3, CO is 1.09 ppm, the proximity to industrial areas is 12.5 km, and the population density is 224 people/km2."
"The temperature is 44.9°„C, humidity is 105.8%, PM2.5 is 24.5 ¶Ãg/m3, PM10 is 47.4 ¶Ãg/m3, NO? is 39.9 ¶Ãg/m3, SO? is 26.7 ¶Ãg/m3, CO is 2.36 ppm, the proximity to industrial areas is 4.0 km, and the population density is 878 people/km2."
"The temperature is 27.0°„C, humidity is 45.5%, PM2.5 is 6.2 ¶Ãg/m3, PM10 is 13.0 ¶Ãg/m3, NO? is 24.3 ¶Ãg/m3, SO? is 5.0 ¶Ãg/m3, CO is 1.01 ppm, the proximity to industrial areas is 10.7 km, and the population density is 205 people/km2."
"The temperature is 49.6°„C, humidity is 87.5%, PM2.5 is 81.9 ¶Ãg/m3, PM10 is 87.0 ¶Ãg/m3, NO? is 40.4 ¶Ãg/m3, SO? is 18.4 ¶Ãg/m3, CO is 2.14 ppm, the proximity to industrial areas is 2.9 km, and the population density is 631 people/km2."
"The temperature is 33.4°„C, humidity is 78.5%, PM2.5 is 101.6 ¶Ãg/m3, PM10 is 109.9 ¶Ãg/m3, NO? is 19.3 ¶Ãg/m3, SO? is 9.2 ¶Ãg/m3, CO is 1.32 ppm, the proximity to industrial areas is 5.0 km, and the population density is 334 people/km2."
"The temperature is 23.5°„C, humidity is 51.6%, PM2.5 is 0.0 ¶Ãg/m3, PM10 is 8.3 ¶Ãg/m3, NO? is 23.5 ¶Ãg/m3, SO? is 7.4 ¶Ãg/m3, CO is 0.92 ppm, the proximity to industrial areas is 19.7 km, and the population density is 450 people/km2."
"The temperature is 22.2°„C, humidity is 75.7%, PM2.5 is 19.0 ¶Ãg/m3, PM10 is 20.7 ¶Ãg/m3, NO? is 20.1 ¶Ãg/m3, SO? is 5.3 ¶Ãg/m3, CO is 1.03 ppm, the proximity to industrial areas is 10.7 km, and the population density is 316 people/km2."
"The temperature is 35.4°„C, humidity is 51.9%, PM2.5 is 48.4 ¶Ãg/m3, PM10 is 53.0 ¶Ãg/m3, NO? is 21.0 ¶Ãg/m3, SO? is 10.4 ¶Ãg/m3, CO is 1.53 ppm, the proximity to industrial areas is 6.6 km, and the population density is 628 people/km2."
"The temperature is 41.5°„C, humidity is 68.2%, PM2.5 is 3.4 ¶Ãg/m3, PM10 is 15.4 ¶Ãg/m3, NO? is 24.5 ¶Ãg/m3, SO? is 6.4 ¶Ãg/m3, CO is 1.38 ppm, the proximity to industrial areas is 4.8 km, and the population density is 748 people/km2."
"The temperature is 21.0°„C, humidity is 60.5%, PM2.5 is 4.6 ¶Ãg/m3, PM10 is 8.9 ¶Ãg/m3, NO? is 15.1 ¶Ãg/m3, SO? is 6.8 ¶Ãg/m3, CO is 0.93 ppm, the proximity to industrial areas is 10.2 km, and the population density is 378 people/km2."
"The temperature is 31.3°„C, humidity is 73.7%, PM2.5 is 20.3 ¶Ãg/m3, PM10 is 30.7 ¶Ãg/m3, NO? is 31.5 ¶Ãg/m3, SO? is 12.5 ¶Ãg/m3, CO is 1.76 ppm, the proximity to industrial areas is 7.3 km, and the population density is 512 people/km2."
"The temperature is 46.8°„C, humidity is 91.6%, PM2.5 is 240.1 ¶Ãg/m3, PM10 is 261.5 ¶Ãg/m3, NO? is 40.3 ¶Ãg/m3, SO? is 37.6 ¶Ãg/m3, CO is 2.46 ppm, the proximity to industrial areas is 3.1 km, and the population density is 879 people/km2."
"The temperature is 23.9°„C, humidity is 66.7%, PM2.5 is 14.3 ¶Ãg/m3, PM10 is 16.9 ¶Ãg/m3, NO? is 21.8 ¶Ãg/m3, SO? is 7.8 ¶Ãg/m3, CO is 1.07 ppm, the proximity to industrial areas is 10.4 km, and the population density is 413 people/km2."
"The temperature is 24.6°„C, humidity is 45.1%, PM2.5 is 0.4 ¶Ãg/m3, PM10 is 6.4 ¶Ãg/m3, NO? is 21.2 ¶Ãg/m3, SO? is 1.7 ¶Ãg/m3, CO is 0.94 ppm, the proximity to industrial areas is 10.1 km, and the population density is 226 people/km2."
"The temperature is 24.1°„C, humidity is 59.3%, PM2.5 is 14.4 ¶Ãg/m3, PM10 is 33.1 ¶Ãg/m3, NO? is 31.0 ¶Ãg/m3, SO? is 16.7 ¶Ãg/m3, CO is 2.0 ppm, the proximity to industrial areas is 5.3 km, and the population density is 622 people/km2."
"The temperature is 41.4°„C, humidity is 82.2%, PM2.5 is 73.6 ¶Ãg/m3, PM10 is 89.8 ¶Ãg/m3, NO? is 35.1 ¶Ãg/m3, SO? is 13.3 ¶Ãg/m3, CO is 2.84 ppm, the proximity to industrial areas is 4.1 km, and the population density is 620 people/km2."
"The temperature is 22.5°„C, humidity is 73.0%, PM2.5 is 0.2 ¶Ãg/m3, PM10 is 6.2 ¶Ãg/m3, NO? is 15.0 ¶Ãg/m3, SO? is 5.5 ¶Ãg/m3, CO is 0.95 ppm, the proximity to industrial areas is 14.2 km, and the population density is 543 people/km2."
"The temperature is 26.7°„C, humidity is 57.9%, PM2.5 is 50.0 ¶Ãg/m3, PM10 is 59.6 ¶Ãg/m3, NO? is 26.3 ¶Ãg/m3, SO? is 9.4 ¶Ãg/m3, CO is 1.68 ppm, the proximity to industrial areas is 6.3 km, and the population density is 541 people/km2."
"The temperature is 24.6°„C, humidity is 51.3%, PM2.5 is 3.9 ¶Ãg/m3, PM10 is 8.0 ¶Ãg/m3, NO? is 21.7 ¶Ãg/m3, SO? is 5.9 ¶Ãg/m3, CO is 0.98 ppm, the proximity to industrial areas is 12.8 km, and the population density is 454 people/km2."
"The temperature is 32.0°„C, humidity is 70.7%, PM2.5 is 8.4 ¶Ãg/m3, PM10 is 11.3 ¶Ãg/m3, NO? is 24.5 ¶Ãg/m3, SO? is 6.1 ¶Ãg/m3, CO is 1.6 ppm, the proximity to industrial areas is 8.2 km, and the population density is 382 people/km2."
"The temperature is 29.5°„C, humidity is 77.2%, PM2.5 is 27.9 ¶Ãg/m3, PM10 is 44.4 ¶Ãg/m3, NO? is 26.3 ¶Ãg/m3, SO? is 23.1 ¶Ãg/m3, CO is 1.68 ppm, the proximity to industrial areas is 7.7 km, and the population density is 586 people/km2."
"The temperature is 32.5°„C, humidity is 68.3%, PM2.5 is 33.2 ¶Ãg/m3, PM10 is 40.1 ¶Ãg/m3, NO? is 29.0 ¶Ãg/m3, SO? is 9.5 ¶Ãg/m3, CO is 1.52 ppm, the proximity to industrial areas is 6.5 km, and the population density is 410 people/km2."
"The temperature is 33.0°„C, humidity is 56.8%, PM2.5 is 1.9 ¶Ãg/m3, PM10 is 5.0 ¶Ãg/m3, NO? is 36.1 ¶Ãg/m3, SO? is 7.6 ¶Ãg/m3, CO is 1.75 ppm, the proximity to industrial areas is 7.5 km, and the population density is 481 people/km2."
"The temperature is 30.1°„C, humidity is 86.8%, PM2.5 is 7.3 ¶Ãg/m3, PM10 is 22.4 ¶Ãg/m3, NO? is 27.9 ¶Ãg/m3, SO? is 6.0 ¶Ãg/m3, CO is 1.29 ppm, the proximity to industrial areas is 6.0 km, and the population density is 690 people/km2."
"The temperature is 22.3°„C, humidity is 75.4%, PM2.5 is 0.7 ¶Ãg/m3, PM10 is 4.7 ¶Ãg/m3, NO? is 23.7 ¶Ãg/m3, SO? is 7.3 ¶Ãg/m3, CO is 0.93 ppm, the proximity to industrial areas is 11.4 km, and the population density is 291 people/km2."
"The temperature is 27.4°„C, humidity is 81.5%, PM2.5 is 18.9 ¶Ãg/m3, PM10 is 30.4 ¶Ãg/m3, NO? is 22.6 ¶Ãg/m3, SO? is 12.8 ¶Ãg/m3, CO is 1.55 ppm, the proximity to industrial areas is 5.1 km, and the population density is 341 people/km2."
"The temperature is 28.3°„C, humidity is 40.6%, PM2.5 is 2.3 ¶Ãg/m3, PM10 is 6.9 ¶Ãg/m3, NO? is 25.3 ¶Ãg/m3, SO? is 4.0 ¶Ãg/m3, CO is 0.88 ppm, the proximity to industrial areas is 12.5 km, and the population density is 590 people/km2."
"The temperature is 30.8°„C, humidity is 68.9%, PM2.5 is 2.0 ¶Ãg/m3, PM10 is 11.5 ¶Ãg/m3, NO? is 23.6 ¶Ãg/m3, SO? is 13.0 ¶Ãg/m3, CO is 1.46 ppm, the proximity to industrial areas is 7.1 km, and the population density is 638 people/km2."
"The temperature is 27.7°„C, humidity is 78.7%, PM2.5 is 1.1 ¶Ãg/m3, PM10 is 20.5 ¶Ãg/m3, NO? is 28.2 ¶Ãg/m3, SO? is 9.8 ¶Ãg/m3, CO is 1.53 ppm, the proximity to industrial areas is 5.5 km, and the population density is 449 people/km2."
"The temperature is 33.3°„C, humidity is 82.6%, PM2.5 is 1.2 ¶Ãg/m3, PM10 is 5.6 ¶Ãg/m3, NO? is 30.1 ¶Ãg/m3, SO? is 5.9 ¶Ãg/m3, CO is 1.32 ppm, the proximity to industrial areas is 5.9 km, and the population density is 310 people/km2."
"The temperature is 22.9°„C, humidity is 66.9%, PM2.5 is 7.8 ¶Ãg/m3, PM10 is 16.3 ¶Ãg/m3, NO? is 21.8 ¶Ãg/m3, SO? is 8.1 ¶Ãg/m3, CO is 1.07 ppm, the proximity to industrial areas is 10.0 km, and the population density is 435 people/km2."
"The temperature is 29.6°„C, humidity is 78.9%, PM2.5 is 9.3 ¶Ãg/m3, PM10 is 19.0 ¶Ãg/m3, NO? is 31.3 ¶Ãg/m3, SO? is 11.2 ¶Ãg/m3, CO is 1.74 ppm, the proximity to industrial areas is 6.8 km, and the population density is 714 people/km2."
"The temperature is 28.0°„C, humidity is 83.9%, PM2.5 is 20.9 ¶Ãg/m3, PM10 is 37.3 ¶Ãg/m3, NO? is 21.3 ¶Ãg/m3, SO? is 11.1 ¶Ãg/m3, CO is 1.56 ppm, the proximity to industrial areas is 5.7 km, and the population density is 442 people/km2."
"The temperature is 33.4°„C, humidity is 85.5%, PM2.5 is 11.7 ¶Ãg/m3, PM10 is 31.7 ¶Ãg/m3, NO? is 41.7 ¶Ãg/m3, SO? is 12.4 ¶Ãg/m3, CO is 2.03 ppm, the proximity to industrial areas is 3.0 km, and the population density is 927 people/km2."
"The temperature is 22.9°„C, humidity is 40.5%, PM2.5 is 3.7 ¶Ãg/m3, PM10 is 7.3 ¶Ãg/m3, NO? is 13.4 ¶Ãg/m3, SO? is 0.9 ¶Ãg/m3, CO is 1.12 ppm, the proximity to industrial areas is 12.6 km, and the population density is 246 people/km2."
"The temperature is 23.1°„C, humidity is 59.7%, PM2.5 is 13.3 ¶Ãg/m3, PM10 is 25.3 ¶Ãg/m3, NO? is 22.9 ¶Ãg/m3, SO? is 14.1 ¶Ãg/m3, CO is 1.3 ppm, the proximity to industrial areas is 6.3 km, and the population density is 598 people/km2."
"The temperature is 36.2°„C, humidity is 77.1%, PM2.5 is 35.3 ¶Ãg/m3, PM10 is 43.9 ¶Ãg/m3, NO? is 20.4 ¶Ãg/m3, SO? is 14.4 ¶Ãg/m3, CO is 1.38 ppm, the proximity to industrial areas is 5.6 km, and the population density is 599 people/km2."
"The temperature is 27.6°„C, humidity is 75.9%, PM2.5 is 20.3 ¶Ãg/m3, PM10 is 25.9 ¶Ãg/m3, NO? is 26.6 ¶Ãg/m3, SO? is 4.9 ¶Ãg/m3, CO is 1.11 ppm, the proximity to industrial areas is 10.8 km, and the population density is 334 people/km2."
"The temperature is 32.8°„C, humidity is 60.4%, PM2.5 is 1.6 ¶Ãg/m3, PM10 is 12.8 ¶Ãg/m3, NO? is 28.1 ¶Ãg/m3, SO? is 5.7 ¶Ãg/m3, CO is 1.36 ppm, the proximity to industrial areas is 12.5 km, and the population density is 406 people/km2."
"The temperature is 21.6°„C, humidity is 71.5%, PM2.5 is 1.3 ¶Ãg/m3, PM10 is 6.5 ¶Ãg/m3, NO? is 23.8 ¶Ãg/m3, SO? is 4.8 ¶Ãg/m3, CO is 0.89 ppm, the proximity to industrial areas is 13.8 km, and the population density is 384 people/km2."
"The temperature is 31.4°„C, humidity is 81.8%, PM2.5 is 4.3 ¶Ãg/m3, PM10 is 17.5 ¶Ãg/m3, NO? is 21.8 ¶Ãg/m3, SO? is 12.8 ¶Ãg/m3, CO is 1.47 ppm, the proximity to industrial areas is 5.1 km, and the population density is 437 people/km2."
"The temperature is 27.4°„C, humidity is 63.0%, PM2.5 is 11.0 ¶Ãg/m3, PM10 is 21.1 ¶Ãg/m3, NO? is 23.2 ¶Ãg/m3, SO? is 9.6 ¶Ãg/m3, CO is 1.27 ppm, the proximity to industrial areas is 6.6 km, and the population density is 333 people/km2."
"The temperature is 24.2°„C, humidity is 64.4%, PM2.5 is 1.1 ¶Ãg/m3, PM10 is 7.2 ¶Ãg/m3, NO? is 11.7 ¶Ãg/m3, SO? is 8.6 ¶Ãg/m3, CO is 1.08 ppm, the proximity to industrial areas is 10.9 km, and the population density is 239 people/km2."
"The temperature is 47.3°„C, humidity is 88.4%, PM2.5 is 104.9 ¶Ãg/m3, PM10 is 127.4 ¶Ãg/m3, NO? is 44.6 ¶Ãg/m3, SO? is 21.7 ¶Ãg/m3, CO is 2.71 ppm, the proximity to industrial areas is 8.2 km, and the population density is 648 people/km2."
"The temperature is 40.0°„C, humidity is 88.7%, PM2.5 is 29.3 ¶Ãg/m3, PM10 is 46.0 ¶Ãg/m3, NO? is 45.1 ¶Ãg/m3, SO? is 20.7 ¶Ãg/m3, CO is 2.03 ppm, the proximity to industrial areas is 3.2 km, and the population density is 821 people/km2."
"The temperature is 29.2°„C, humidity is 72.1%, PM2.5 is 25.5 ¶Ãg/m3, PM10 is 32.3 ¶Ãg/m3, NO? is 13.3 ¶Ãg/m3, SO? is 5.7 ¶Ãg/m3, CO is 1.08 ppm, the proximity to industrial areas is 10.9 km, and the population density is 358 people/km2."
"The temperature is 20.1°„C, humidity is 41.7%, PM2.5 is 3.6 ¶Ãg/m3, PM10 is 8.2 ¶Ãg/m3, NO? is 23.2 ¶Ãg/m3, SO? is 9.1 ¶Ãg/m3, CO is 0.97 ppm, the proximity to industrial areas is 10.4 km, and the population density is 370 people/km2."
"The temperature is 42.6°„C, humidity is 94.6%, PM2.5 is 17.9 ¶Ãg/m3, PM10 is 30.1 ¶Ãg/m3, NO? is 44.3 ¶Ãg/m3, SO? is 4.0 ¶Ãg/m3, CO is 1.91 ppm, the proximity to industrial areas is 2.6 km, and the population density is 525 people/km2."
"The temperature is 33.7°„C, humidity is 72.7%, PM2.5 is 139.4 ¶Ãg/m3, PM10 is 159.9 ¶Ãg/m3, NO? is 33.1 ¶Ãg/m3, SO? is 22.8 ¶Ãg/m3, CO is 2.28 ppm, the proximity to industrial areas is 5.6 km, and the population density is 576 people/km2."
"The temperature is 29.0°„C, humidity is 64.0%, PM2.5 is 8.6 ¶Ãg/m3, PM10 is 21.6 ¶Ãg/m3, NO? is 26.6 ¶Ãg/m3, SO? is 8.1 ¶Ãg/m3, CO is 1.53 ppm, the proximity to industrial areas is 5.0 km, and the population density is 647 people/km2."
"The temperature is 30.7°„C, humidity is 54.3%, PM2.5 is 5.7 ¶Ãg/m3, PM10 is 20.8 ¶Ãg/m3, NO? is 26.5 ¶Ãg/m3, SO? is 13.4 ¶Ãg/m3, CO is 1.87 ppm, the proximity to industrial areas is 7.2 km, and the population density is 437 people/km2."
"The temperature is 37.3°„C, humidity is 90.7%, PM2.5 is 33.6 ¶Ãg/m3, PM10 is 43.8 ¶Ãg/m3, NO? is 35.6 ¶Ãg/m3, SO? is 19.6 ¶Ãg/m3, CO is 2.45 ppm, the proximity to industrial areas is 3.1 km, and the population density is 754 people/km2."
"The temperature is 33.4°„C, humidity is 70.5%, PM2.5 is 7.5 ¶Ãg/m3, PM10 is 15.2 ¶Ãg/m3, NO? is 24.1 ¶Ãg/m3, SO? is 8.6 ¶Ãg/m3, CO is 1.49 ppm, the proximity to industrial areas is 6.0 km, and the population density is 417 people/km2."
"The temperature is 33.7°„C, humidity is 89.4%, PM2.5 is 30.0 ¶Ãg/m3, PM10 is 47.3 ¶Ãg/m3, NO? is 26.5 ¶Ãg/m3, SO? is 8.1 ¶Ãg/m3, CO is 1.41 ppm, the proximity to industrial areas is 6.0 km, and the population density is 613 people/km2."
"The temperature is 23.0°„C, humidity is 44.6%, PM2.5 is 23.1 ¶Ãg/m3, PM10 is 28.1 ¶Ãg/m3, NO? is 16.2 ¶Ãg/m3, SO? is 9.0 ¶Ãg/m3, CO is 0.95 ppm, the proximity to industrial areas is 10.0 km, and the population density is 437 people/km2."
"The temperature is 28.9°„C, humidity is 80.1%, PM2.5 is 8.6 ¶Ãg/m3, PM10 is 19.7 ¶Ãg/m3, NO? is 31.1 ¶Ãg/m3, SO? is 10.3 ¶Ãg/m3, CO is 1.61 ppm, the proximity to industrial areas is 8.1 km, and the population density is 562 people/km2."
"The temperature is 33.5°„C, humidity is 97.1%, PM2.5 is 10.5 ¶Ãg/m3, PM10 is 24.1 ¶Ãg/m3, NO? is 26.8 ¶Ãg/m3, SO? is 16.5 ¶Ãg/m3, CO is 2.13 ppm, the proximity to industrial areas is 5.1 km, and the population density is 686 people/km2."
"The temperature is 25.2°„C, humidity is 42.6%, PM2.5 is 10.5 ¶Ãg/m3, PM10 is 18.0 ¶Ãg/m3, NO? is 24.7 ¶Ãg/m3, SO? is 7.0 ¶Ãg/m3, CO is 0.89 ppm, the proximity to industrial areas is 10.8 km, and the population density is 517 people/km2."
"The temperature is 30.2°„C, humidity is 79.7%, PM2.5 is 21.1 ¶Ãg/m3, PM10 is 25.3 ¶Ãg/m3, NO? is 30.6 ¶Ãg/m3, SO? is 6.5 ¶Ãg/m3, CO is 1.63 ppm, the proximity to industrial areas is 5.9 km, and the population density is 609 people/km2."
"The temperature is 35.6°„C, humidity is 74.6%, PM2.5 is 64.2 ¶Ãg/m3, PM10 is 76.2 ¶Ãg/m3, NO? is 43.9 ¶Ãg/m3, SO? is 17.4 ¶Ãg/m3, CO is 2.61 ppm, the proximity to industrial areas is 3.5 km, and the population density is 679 people/km2."
"The temperature is 32.4°„C, humidity is 64.3%, PM2.5 is 58.1 ¶Ãg/m3, PM10 is 74.1 ¶Ãg/m3, NO? is 14.2 ¶Ãg/m3, SO? is 9.7 ¶Ãg/m3, CO is 1.41 ppm, the proximity to industrial areas is 5.5 km, and the population density is 489 people/km2."
"The temperature is 35.0°„C, humidity is 80.5%, PM2.5 is 43.6 ¶Ãg/m3, PM10 is 55.1 ¶Ãg/m3, NO? is 27.9 ¶Ãg/m3, SO? is 11.3 ¶Ãg/m3, CO is 1.65 ppm, the proximity to industrial areas is 6.9 km, and the population density is 664 people/km2."
"The temperature is 37.3°„C, humidity is 98.6%, PM2.5 is 68.4 ¶Ãg/m3, PM10 is 85.3 ¶Ãg/m3, NO? is 37.5 ¶Ãg/m3, SO? is 16.9 ¶Ãg/m3, CO is 2.34 ppm, the proximity to industrial areas is 9.0 km, and the population density is 695 people/km2."
"The temperature is 29.3°„C, humidity is 78.5%, PM2.5 is 14.8 ¶Ãg/m3, PM10 is 19.2 ¶Ãg/m3, NO? is 29.3 ¶Ãg/m3, SO? is -0.4 ¶Ãg/m3, CO is 1.48 ppm, the proximity to industrial areas is 8.0 km, and the population density is 451 people/km2."
"The temperature is 15.4°„C, humidity is 64.2%, PM2.5 is 5.5 ¶Ãg/m3, PM10 is 10.5 ¶Ãg/m3, NO? is 15.4 ¶Ãg/m3, SO? is 4.1 ¶Ãg/m3, CO is 1.0 ppm, the proximity to industrial areas is 12.7 km, and the population density is 549 people/km2."
"The temperature is 31.0°„C, humidity is 57.1%, PM2.5 is 22.1 ¶Ãg/m3, PM10 is 27.2 ¶Ãg/m3, NO? is 35.5 ¶Ãg/m3, SO? is 8.1 ¶Ãg/m3, CO is 1.54 ppm, the proximity to industrial areas is 8.5 km, and the population density is 713 people/km2."
"The temperature is 29.5°„C, humidity is 83.3%, PM2.5 is 4.7 ¶Ãg/m3, PM10 is 22.7 ¶Ãg/m3, NO? is 35.9 ¶Ãg/m3, SO? is 14.7 ¶Ãg/m3, CO is 2.97 ppm, the proximity to industrial areas is 5.2 km, and the population density is 631 people/km2."
"The temperature is 21.8°„C, humidity is 61.9%, PM2.5 is 27.4 ¶Ãg/m3, PM10 is 31.3 ¶Ãg/m3, NO? is 23.8 ¶Ãg/m3, SO? is 7.7 ¶Ãg/m3, CO is 0.96 ppm, the proximity to industrial areas is 10.8 km, and the population density is 340 people/km2."
"The temperature is 30.2°„C, humidity is 87.8%, PM2.5 is 3.4 ¶Ãg/m3, PM10 is 15.9 ¶Ãg/m3, NO? is 36.0 ¶Ãg/m3, SO? is 14.2 ¶Ãg/m3, CO is 1.47 ppm, the proximity to industrial areas is 7.3 km, and the population density is 399 people/km2."
"The temperature is 28.0°„C, humidity is 65.1%, PM2.5 is 3.5 ¶Ãg/m3, PM10 is 5.2 ¶Ãg/m3, NO? is 18.7 ¶Ãg/m3, SO? is 7.9 ¶Ãg/m3, CO is 0.9 ppm, the proximity to industrial areas is 10.7 km, and the population density is 458 people/km2."
"The temperature is 31.3°„C, humidity is 46.6%, PM2.5 is 1.4 ¶Ãg/m3, PM10 is 7.5 ¶Ãg/m3, NO? is 21.8 ¶Ãg/m3, SO? is 4.4 ¶Ãg/m3, CO is 0.87 ppm, the proximity to industrial areas is 10.8 km, and the population density is 233 people/km2."
"The temperature is 22.8°„C, humidity is 83.4%, PM2.5 is 28.2 ¶Ãg/m3, PM10 is 42.9 ¶Ãg/m3, NO? is 42.6 ¶Ãg/m3, SO? is 9.8 ¶Ãg/m3, CO is 1.71 ppm, the proximity to industrial areas is 4.5 km, and the population density is 818 people/km2."
"The temperature is 25.9°„C, humidity is 55.8%, PM2.5 is 21.4 ¶Ãg/m3, PM10 is 29.3 ¶Ãg/m3, NO? is 23.4 ¶Ãg/m3, SO? is 9.6 ¶Ãg/m3, CO is 1.17 ppm, the proximity to industrial areas is 5.7 km, and the population density is 612 people/km2."
"The temperature is 36.2°„C, humidity is 87.2%, PM2.5 is 2.4 ¶Ãg/m3, PM10 is 17.5 ¶Ãg/m3, NO? is 50.9 ¶Ãg/m3, SO? is 31.5 ¶Ãg/m3, CO is 3.04 ppm, the proximity to industrial areas is 5.1 km, and the population density is 937 people/km2."
"The temperature is 31.4°„C, humidity is 78.7%, PM2.5 is 7.7 ¶Ãg/m3, PM10 is 14.3 ¶Ãg/m3, NO? is 38.1 ¶Ãg/m3, SO? is 17.5 ¶Ãg/m3, CO is 1.75 ppm, the proximity to industrial areas is 5.4 km, and the population density is 549 people/km2."
"The temperature is 34.4°„C, humidity is 86.3%, PM2.5 is 28.4 ¶Ãg/m3, PM10 is 50.6 ¶Ãg/m3, NO? is 34.5 ¶Ãg/m3, SO? is 42.3 ¶Ãg/m3, CO is 2.28 ppm, the proximity to industrial areas is 3.2 km, and the population density is 685 people/km2."
"The temperature is 23.2°„C, humidity is 57.5%, PM2.5 is 17.8 ¶Ãg/m3, PM10 is 26.2 ¶Ãg/m3, NO? is 11.0 ¶Ãg/m3, SO? is 2.9 ¶Ãg/m3, CO is 1.19 ppm, the proximity to industrial areas is 10.4 km, and the population density is 500 people/km2."
